"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
6101,"George","Challis","Carlton",12,1913,"1","1913-04-26",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5553,"Tom","Clancy","Carlton",28,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5593,"Billy","Dick","Carlton",14,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5201,"Vin","Gardiner","Carlton",13,1913,"1","1913-04-26",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6200,"Wally","Gibbins","Carlton",19,1913,"1","1913-04-26",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6009,"Gordon","Green","Carlton",17,1913,"1","1913-04-26",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6103,"Harry","Haughton","Carlton",5,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5761,"Ernie","Jamieson","Carlton",15,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5090,"Jim","Marchbank","Carlton",2,1913,"1","1913-04-26",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5879,"Andy","McDonald","Carlton",4,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5017,"Paddy","Mills","Carlton",9,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6105,"Richard","Moran","Carlton",7,1913,"1","1913-04-26",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
3437,"Paddy","OBrien","Carlton",30,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5880,"Andy","ODonnell","Carlton",21,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6107,"Frank","Triplett","Carlton",18,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6018,"Viv","Valentine","Carlton",6,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5325,"Jack","Wells","Carlton",1,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5882,"Archie","Wilson","Carlton",16,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5565,"Lou","Armstrong","Essendon",2,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5841,"Fred","Baring","Essendon",5,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5187,"Alan","Belcher","Essendon",1,1913,"1","1913-04-26",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5450,"Len","Bowe","Essendon",4,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5278,"Frank","Caine","Essendon",27,1913,"1","1913-04-26",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5955,"Wally","Chalmers","Essendon",7,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6158,"Clyde","Donaldson","Essendon",3,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
4671,"Billy","Griffith","Essendon",29,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5956,"Dan","Hanley","Essendon",10,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5959,"Jack","Kirby","Essendon",11,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5861,"Fred","Kirkwood","Essendon",9,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6163,"Rupe","Lowell","Essendon",6,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
4991,"Jim","Martin","Essendon",8,1913,"1","1913-04-26",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6070,"Jack","OBrien","Essendon",25,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5293,"Percy","Ogden","Essendon",16,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5261,"Bill","Sewart","Essendon",17,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5961,"Bill","Walker","Essendon",20,1913,"1","1913-04-26",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
5849,"Les","White","Essendon",19,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Melbourne",0,"Essendon","Carlton",67,83
6019,"George","Anderson","Collingwood",1,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M.C.G.",9974,"Melbourne","Collingwood",37,60
5950,"Fred","Fielding","Collingwood",5,1913,"1","1913-04-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M.C.G.",9974,"Melbourne","Collingwood",37,60
5291,"Percy","Gibb","Collingwood",10,1913,"1","1913-04-26",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M.C.G.",9974,"Melbourne","Collingwood",37,60
