"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2494,"Frank","Anderson","Carlton",1,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2623,"Bert","Butler","Carlton",29,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1579,"Jack","Carney","Carlton",7,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2684,"Ansell","Clarke","Carlton",31,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1635,"Mickey","Crisp","Carlton",12,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1648,"Charlie","Davey","Carlton",17,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2811,"Keith","Dunn","Carlton",5,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1738,"Jim","Francis","Carlton",10,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1753,"Fred","Gilby","Carlton",6,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1754,"Frank","Gill","Carlton",21,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2963,"Bob","Green","Carlton",32,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2987,"Jack","Hale","Carlton",11,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1829,"Eric","Huxtable","Carlton",9,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3180,"Bill","Kuhlken","Carlton",20,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3328,"Rod","McLean","Carlton",14,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3502,"Jim","Park","Carlton",26,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3685,"Keith","Shea","Carlton",8,1937,"1","1937-04-24",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2239,"Harry","Vallence","Carlton",22,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3920,"Jack","Wrout","Carlton",28,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
8034,"Tommy","Allen","Sydney",28,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
1495,"John","Austin","Sydney",3,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
8109,"George","Bryce","Sydney",21,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2691,"Jim","Cleary","Sydney",20,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2864,"Bill","Faul","Sydney",14,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2951,"Jack","Graham","Sydney",22,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3000,"Wilbur","Harris","Sydney",33,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3127,"Maurie","Johnson","Sydney",32,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
8037,"Laurie","Leask","Sydney",8,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
8114,"Jimmy","Maher","Sydney",6,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3275,"Herbie","Matthews","Sydney",2,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
8038,"Stan","Mullane","Sydney",35,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3415,"Laurie","Nash","Sydney",1,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2082,"Bob","Pratt","Sydney",10,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3593,"Rex","Ritchie","Sydney",23,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2115,"Austin","Robertson","Sydney",16,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3713,"Keith","Smith","Sydney",15,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3779,"Len","Thomas","Sydney",9,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
3866,"Alan","Welch","Sydney",27,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",33000,"Carlton","Sydney",129,59
2579,"Percy","Bowyer","Collingwood",3,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2646,"Jack","Carmody","Collingwood",6,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2702,"Albert","Collier","Collingwood",2,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
1612,"Harry","Collier","Collingwood",1,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
7525,"Jim","Crowe","Collingwood",7,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2791,"Vin","Doherty","Collingwood",9,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2903,"Pat","Fricker","Collingwood",12,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2904,"Fred","Froude","Collingwood",13,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3173,"Jack","Knight","Collingwood",12,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3182,"Phonse","Kyne","Collingwood",16,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
7858,"Leo","Morgan","Collingwood",17,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3500,"Albert","Pannam","Collingwood",16,1937,"1","1937-04-24",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3570,"Jack","Regan","Collingwood",22,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3588,"Lou","Riley","Collingwood",23,1937,"1","1937-04-24",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3620,"Jack","Ross","Collingwood",24,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3732,"Keith","Stackpole","Collingwood",26,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3790,"Ron","Todd","Collingwood",27,1937,"1","1937-04-24",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3871,"Marcus","Whelan","Collingwood",28,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3910,"Bervin","Woods","Collingwood",29,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2499,"Tom","Arklay","Geelong",8,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2704,"Clive","Coles","Geelong",13,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2765,"Leo","Dean","Geelong",1,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2798,"George","Dougherty","Geelong",6,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2845,"Jack","Evans","Geelong",5,1937,"1","1937-04-24",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
7986,"Jack","Grant","Geelong",14,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
2996,"Les","Hardiman","Geelong",25,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
7305,"Peter","Hardiman","Geelong",27,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
3019,"Fred","Hawking","Geelong",17,1937,"1","1937-04-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",21000,"Collingwood","Geelong",106,90
