"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2523,"Peter","Barry","Carlton",18,1963,"1","1963-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2550,"John","Benetti","Carlton",8,1963,"1","1963-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2612,"Brian","Buckley","Carlton",4,1963,"1","1963-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2654,"Tom","Carroll","Carlton",22,1963,"1","1963-04-20",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2710,"Ian","Collins","Carlton",19,1963,"1","1963-04-20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2708,"Gordon","Collis","Carlton",17,1963,"1","1963-04-20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2712,"John","Comben","Carlton",25,1963,"1","1963-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2729,"Berkeley","Cox","Carlton",9,1963,"1","1963-04-20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2736,"Bob","Crowe","Carlton",14,1963,"1","1963-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
2857,"Peter","Falconer","Carlton",36,1963,"1","1963-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brunswick St",25167,"Fitzroy","Carlton",72,95
