"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2684,"Ansell","Clarke","Carlton",31,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
2694,"Horrie","Clover","Carlton",1,1930,"1","1930-05-03",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
2701,"Norm","Collins","Carlton",5,1930,"1","1930-05-03",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
7525,"Jim","Crowe","Carlton",23,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
1648,"Charlie","Davey","Carlton",17,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
7526,"Alex","Doyle","Carlton",19,1930,"1","1930-05-03",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
2810,"Alex","Duncan","Carlton",32,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
1753,"Fred","Gilby","Carlton",6,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
1754,"Frank","Gill","Carlton",21,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
2962,"Jack","Green","Carlton",14,1930,"1","1930-05-03",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
3127,"Maurie","Johnson","Carlton",15,1930,"1","1930-05-03",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
7327,"Dinny","Kelleher","Carlton",10,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
7234,"Joe","Kelly","Carlton",7,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
7529,"Aubrey","Martyn","Carlton",4,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
1942,"Colin","Martyn","Carlton",2,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
7530,"Charlie","Parsons","Carlton",27,1930,"1","1930-05-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",26000,"Essendon","Carlton",51,58
