"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
1489,"Barry","Armstrong","Carlton",12,1978,"1","1978-04-01",25,5,30,3,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1574,"Ray","Byrne","Carlton",26,1978,"1","1978-04-01",7,4,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1592,"Vin","Catoggio","Carlton",4,1978,"1","1978-04-01",17,3,20,2,2,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1680,"Bruce","Doull","Carlton",11,1978,"1","1978-04-01",5,4,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1790,"Wayne","Harmes","Carlton",37,1978,"1","1978-04-01",6,3,9,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1801,"Kevin","Heath","Carlton",18,1978,"1","1978-04-01",4,2,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1844,"Alex","Jesaulenko","Carlton",25,1978,"1","1978-04-01",8,8,16,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1855,"Warren","Jones","Carlton",2,1978,"1","1978-04-01",5,3,8,4,0,0,11,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1872,"Trevor","Keogh","Carlton",8,1978,"1","1978-04-01",17,2,19,3,2,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1931,"Mark","MacLure","Carlton",36,1978,"1","1978-04-01",10,5,15,4,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1939,"Alan","Mangels","Carlton",10,1978,"1","1978-04-01",6,6,12,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1959,"Peter","McConville","Carlton",33,1978,"1","1978-04-01",7,4,11,4,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1968,"David","McKay","Carlton",43,1978,"1","1978-04-01",7,10,17,7,0,1,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
2049,"Russell","Ohlsen","Carlton",24,1978,"1","1978-04-01",2,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
2409,"Phillip","Pinnell","Carlton",15,1978,"1","1978-04-01",9,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1411,"Ken","Sheldon","Carlton",5,1978,"1","1978-04-01",8,0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
2183,"Geoff","Southby","Carlton",20,1978,"1","1978-04-01",8,5,13,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
2248,"Robert","Walls","Carlton",42,1978,"1","1978-04-01",9,3,12,4,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
2442,"Graeme","Whitnall","Carlton",7,1978,"1","1978-04-01",8,9,17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
10940,"Michael","Young","Carlton",19,1978,"1","1978-04-01",7,7,14,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
1505,"Neil","Balme","Richmond",21,1978,"1","1978-04-01",2,4,6,1,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"M.C.G.",49511,"Richmond","Carlton",174,97
