"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
278,"Rupert","Betheras","Collingwood",10,2002,"1","2002-03-28",9,7,16,6,0,0,0,2,2,4,1,1,0,0,0,3,11,0,0,4,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
217,"Nathan","Buckley","Collingwood",5,2002,"1","2002-03-28",24,8,32,8,0,0,2,4,3,7,8,4,2,0,1,9,22,1,0,4,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
211,"Scott","Burns","Collingwood",17,2002,"1","2002-03-28",12,7,19,8,0,0,0,1,1,4,2,1,2,1,0,7,12,2,0,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
299,"James","Clement","Collingwood",8,2002,"1","2002-03-28",7,8,15,1,0,0,0,0,3,1,0,2,0,1,0,6,8,0,0,3,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
1103,"Richard","Cole","Collingwood",13,2002,"1","2002-03-28",3,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
315,"Scott","Cummings","Collingwood",32,2002,"1","2002-03-28",6,0,6,5,5,1,0,0,0,0,0,2,1,1,0,1,5,0,5,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
284,"Leon","Davis","Collingwood",1,2002,"1","2002-03-28",9,2,11,1,1,0,0,0,0,3,1,3,0,0,0,6,5,0,0,4,4,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
272,"Nick","Davis","Collingwood",19,2002,"1","2002-03-28",4,2,6,3,1,1,1,0,0,3,0,1,0,0,0,3,3,0,1,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
290,"Andrew","Dimattina","Collingwood",31,2002,"1","2002-03-28",3,0,3,1,0,0,0,1,1,0,0,3,1,2,0,1,2,0,0,4,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
285,"Josh","Fraser","Collingwood",25,2002,"1","2002-03-28",2,4,6,1,1,0,6,3,0,1,3,1,1,1,0,5,2,0,0,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
273,"Glenn","Freeborn","Collingwood",9,2002,"1","2002-03-28",2,10,12,1,0,0,0,1,2,0,1,3,0,0,0,5,6,0,0,2,3,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
298,"Brodie","Holland","Collingwood",6,2002,"1","2002-03-28",9,3,12,5,3,2,0,1,1,3,2,1,1,0,0,5,6,1,2,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
286,"Ben","Johnson","Collingwood",26,2002,"1","2002-03-28",6,4,10,2,0,0,0,3,2,3,0,3,0,2,0,4,6,0,0,3,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
275,"Paul","Licuria","Collingwood",18,2002,"1","2002-03-28",8,12,20,1,0,0,0,6,2,2,5,4,0,4,0,4,16,0,0,1,2,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
279,"Tarkyn","Lockyer","Collingwood",24,2002,"1","2002-03-28",5,5,10,1,0,0,0,2,1,2,3,2,0,1,0,6,3,0,0,3,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
249,"Simon","Prestigiacomo","Collingwood",35,2002,"1","2002-03-28",3,3,6,1,0,0,0,2,1,0,0,0,2,0,0,3,4,1,0,6,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
221,"Mark","Richardson","Collingwood",3,2002,"1","2002-03-28",6,1,7,3,3,0,1,2,1,2,0,2,0,2,0,2,4,1,2,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
48,"Chad","Rintoul","Collingwood",21,2002,"1","2002-03-28",12,4,16,5,1,1,0,1,0,2,1,1,0,0,0,2,14,1,2,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
251,"Anthony","Rocca","Collingwood",23,2002,"1","2002-03-28",7,7,14,7,2,1,15,2,0,4,1,2,0,0,0,9,5,4,1,3,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
280,"Heath","Scotland","Collingwood",29,2002,"1","2002-03-28",14,6,20,6,0,0,1,0,2,2,5,2,0,1,0,8,12,0,0,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
264,"Chris","Tarrant","Collingwood",20,2002,"1","2002-03-28",10,5,15,4,1,1,1,4,0,2,3,1,1,0,0,10,5,1,1,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
297,"Shane","Wakelin","Collingwood",14,2002,"1","2002-03-28",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
890,"Joel","Bowden","Richmond",11,2002,"1","2002-03-28",11,8,19,1,2,0,0,3,2,5,4,3,1,1,0,8,11,0,0,3,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
425,"Leon","Cameron","Richmond",15,2002,"1","2002-03-28",9,7,16,3,0,1,0,0,1,4,2,0,1,0,0,10,6,0,1,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
869,"Wayne","Campbell","Richmond",9,2002,"1","2002-03-28",16,3,19,4,0,0,0,2,1,7,5,0,3,0,0,7,12,0,0,2,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
911,"Aaron","Fiora","Richmond",14,2002,"1","2002-03-28",8,2,10,2,0,0,0,2,0,0,1,2,0,0,0,4,6,1,0,4,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
886,"Darren","Gaspar","Richmond",2,2002,"1","2002-03-28",6,4,10,4,1,0,0,0,1,1,2,1,0,0,0,4,6,1,1,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
904,"Ray","Hall","Richmond",20,2002,"1","2002-03-28",3,1,4,2,0,0,0,1,0,2,0,2,0,1,0,1,3,0,0,3,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
902,"Rory","Hilton","Richmond",1,2002,"1","2002-03-28",7,0,7,1,0,1,0,1,0,3,1,1,0,0,0,1,6,0,0,4,2,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
913,"Ben","Holland","Richmond",16,2002,"1","2002-03-28",4,3,7,5,0,0,0,3,0,1,0,0,0,0,0,1,6,0,0,5,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
593,"Adam","Houlihan","Richmond",23,2002,"1","2002-03-28",14,4,18,4,0,0,0,2,1,6,1,0,2,0,0,5,15,0,0,2,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
899,"Andrew","Kellaway","Richmond",39,2002,"1","2002-03-28",11,3,14,7,1,0,0,2,3,1,1,1,1,0,0,4,10,1,1,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
269,"Clinton","King","Richmond",21,2002,"1","2002-03-28",9,5,14,3,1,0,0,0,1,1,5,0,2,0,0,5,9,0,1,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
865,"Matthew","Knights","Richmond",33,2002,"1","2002-03-28",9,8,17,2,0,0,0,0,4,4,3,3,1,1,0,5,12,0,0,3,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
915,"Andrew","Krakouer","Richmond",27,2002,"1","2002-03-28",5,2,7,2,2,1,0,3,0,1,1,1,1,0,0,3,4,0,2,4,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
897,"Brad","Ottens","Richmond",5,2002,"1","2002-03-28",11,2,13,9,4,1,18,2,1,1,1,2,1,2,0,10,4,5,4,3,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
870,"Matthew","Richardson","Richmond",12,2002,"1","2002-03-28",13,3,16,9,6,1,1,0,0,2,0,2,2,2,3,7,9,4,6,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
1104,"David","Rodan","Richmond",18,2002,"1","2002-03-28",2,1,3,1,0,0,0,2,1,0,0,1,0,1,0,1,2,0,0,2,1,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
864,"Matthew","Rogers","Richmond",4,2002,"1","2002-03-28",9,5,14,5,1,2,0,1,1,1,0,2,1,1,0,4,10,0,1,0,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
994,"Greg","Stafford","Richmond",10,2002,"1","2002-03-28",8,3,11,6,1,0,15,1,0,2,0,1,0,1,0,3,8,0,1,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
914,"Steven","Sziller","Richmond",19,2002,"1","2002-03-28",3,2,5,2,1,0,0,2,0,0,1,0,0,0,0,3,3,0,1,2,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
901,"Greg","Tivendale","Richmond",32,2002,"1","2002-03-28",13,1,14,4,3,1,0,1,2,5,1,2,0,1,2,5,7,0,0,3,5,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
883,"Jason","Torney","Richmond",29,2002,"1","2002-03-28",12,7,19,7,0,1,0,0,3,0,3,0,1,0,0,9,10,3,1,5,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
909,"Ty","Zantuck","Richmond",36,2002,"1","2002-03-28",3,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,"M.C.G.",65316,"Richmond","Collingwood",155,118
153,"Matthew","Allan","Carlton",24,2002,"1","2002-03-30",9,10,19,8,0,0,17,0,2,0,1,3,1,0,0,8,11,2,0,1,2,0,"Docklands",33359,"St Kilda","Carlton",89,65
160,"Simon","Beaumont","Carlton",29,2002,"1","2002-03-30",14,3,17,7,1,0,0,3,6,0,0,2,0,0,0,3,13,0,1,2,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
151,"Craig","Bradley","Carlton",21,2002,"1","2002-03-30",17,4,21,5,1,0,0,1,3,6,3,3,0,1,0,7,12,0,0,0,2,0,"Docklands",33359,"St Kilda","Carlton",89,65
143,"Scott","Camporeale","Carlton",16,2002,"1","2002-03-30",12,4,16,3,0,0,0,3,0,7,4,3,5,2,0,7,11,0,1,1,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
963,"Sam","Cranage","Carlton",15,2002,"1","2002-03-30",4,3,7,0,0,0,0,0,2,1,2,0,1,0,0,3,4,0,0,0,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
196,"Brendan","Fevola","Carlton",25,2002,"1","2002-03-30",4,2,6,2,0,0,0,2,0,1,0,4,0,2,0,1,6,1,0,2,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
193,"Simon","Fletcher","Carlton",31,2002,"1","2002-03-30",6,7,13,3,1,0,0,1,1,0,0,2,1,2,0,5,8,1,0,2,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
181,"Anthony","Franchina","Carlton",45,2002,"1","2002-03-30",4,1,5,2,0,0,0,6,0,0,0,1,1,1,0,2,3,0,0,1,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
69,"David","Gallagher","Carlton",14,2002,"1","2002-03-30",6,5,11,4,0,0,0,1,4,0,1,1,0,1,0,7,5,0,0,2,0,0,"Docklands",33359,"St Kilda","Carlton",89,65
