"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
8888,"Wal","Alexander","Carlton",9,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2548,"Jack","Bennett","Carlton",3,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8447,"Vin","Brown","Carlton",15,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2687,"Jim","Clark","Carlton",26,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2884,"Fred","Fitzgibbon","Carlton",8,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2963,"Bob","Green","Carlton",32,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8889,"Hal","Hanton","Carlton",5,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8660,"Adrian","Hearn","Carlton",19,1945,"1","1945-04-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8680,"Ron","Hines","Carlton",11,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3077,"Ken","Hopper","Carlton",2,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8287,"Jim","Jones","Carlton",22,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3258,"Cyril","Mann","Carlton",27,1945,"1","1945-04-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3312,"Charlie","McInnes","Carlton",31,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3379,"Jim","Mooring","Carlton",16,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8890,"Fred","Rose","Carlton",21,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3656,"Arthur","Sanger","Carlton",18,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3661,"Ron","Savage","Carlton",24,1945,"1","1945-04-21",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8796,"Alec","Way","Carlton",4,1945,"1","1945-04-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3891,"Doug","Williams","Carlton",12,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8379,"George","Archibald","Melbourne",14,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2506,"Ron","Baggott","Melbourne",15,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8708,"Clem","Conroy","Melbourne",7,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2475,"Don","Cordner","Melbourne",21,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2768,"Billy","Deans","Melbourne",5,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8710,"Es","Downey","Melbourne",26,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2801,"Roy","Dowsing","Melbourne",2,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2859,"Fred","Fanning","Melbourne",5,1945,"1","1945-04-21",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8601,"Ron","Irwin","Melbourne",3,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8713,"Frank","Kennedy","Melbourne",37,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3183,"Allan","La Fontaine","Melbourne",17,1945,"1","1945-04-21",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3329,"Col","McLean","Melbourne",25,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8604,"Keith","Molloy","Melbourne",27,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3399,"Jack","Mueller","Melbourne",12,1945,"1","1945-04-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8365,"Charlie","Newman","Melbourne",35,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8716,"Ivan","Porter","Melbourne",9,1945,"1","1945-04-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
3711,"Norm","Smith","Melbourne",4,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8718,"Jack","Stock","Melbourne",38,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
8278,"Percy","Taylor","Melbourne",28,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",16000,"Carlton","Melbourne",87,108
2581,"Marcus","Boyall","Collingwood",3,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",13000,"Collingwood","North Melbourne",91,70
8891,"Alan","Brown","Collingwood",4,1945,"1","1945-04-21",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",13000,"Collingwood","North Melbourne",91,70
8797,"Bill","Dalkin","Collingwood",7,1945,"1","1945-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",13000,"Collingwood","North Melbourne",91,70
8452,"Pat","Dalton","Collingwood",10,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",13000,"Collingwood","North Melbourne",91,70
2882,"Len","Fitzgerald","Collingwood",10,1945,"1","1945-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",13000,"Collingwood","North Melbourne",91,70
2892,"Des","Fothergill","Collingwood",11,1945,"1","1945-04-21",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victoria Park",13000,"Collingwood","North Melbourne",91,70
