"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2494,"Frank","Anderson","Carlton",1,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
8563,"Bob","Atkinson","Carlton",9,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
2677,"Jim","Baird","Carlton",17,1943,"1","1943-05-08",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
2548,"Jack","Bennett","Carlton",3,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
8447,"Vin","Brown","Carlton",15,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
2681,"Bob","Chitty","Carlton",6,1943,"1","1943-05-08",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
8566,"Lance","Collins","Carlton",4,1943,"1","1943-05-08",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
8679,"Tom","Dillon","Carlton",7,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
2884,"Fred","Fitzgibbon","Carlton",8,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
2939,"George","Gniel","Carlton",12,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
1819,"Jack","Howell","Carlton",13,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
3174,"Jim","Knight","Carlton",11,1943,"1","1943-05-08",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
3312,"Charlie","McInnes","Carlton",31,1943,"1","1943-05-08",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
8681,"Ken","McLean","Carlton",14,1943,"1","1943-05-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",17000,"Carlton","Richmond",115,71
