"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2536,"Doug","Beasy","Carlton",17,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2556,"Kevin","Bergin","Carlton",36,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
9586,"Bob","Bosustow","Carlton",4,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2682,"John","Chick","Carlton",23,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2689,"Kevin","Clarke","Carlton",16,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
1620,"Bruce","Comben","Carlton",15,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2736,"Bob","Crowe","Carlton",34,1956,"1","1956-04-14",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2794,"Graham","Donaldson","Carlton",13,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2842,"Vin","English","Carlton",14,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
9658,"Vic","Garra","Carlton",24,1956,"1","1956-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
2931,"Graham","Gilchrist","Carlton",28,1956,"1","1956-04-14",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Windy Hill",30000,"Essendon","Carlton",67,39
