"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2562,"Hedley","Blackmore","Carlton",8,1927,"1","1927-04-30",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
2643,"Harold","Carter","Carlton",25,1927,"1","1927-04-30",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
2694,"Horrie","Clover","Carlton",1,1927,"1","1927-04-30",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
2701,"Norm","Collins","Carlton",2,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
6834,"Maurie","Connell","Carlton",29,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7131,"Frank","Donoghue","Carlton",18,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
2810,"Alex","Duncan","Carlton",32,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
6994,"Harvey","Dunn","Carlton",16,1927,"1","1927-04-30",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7325,"George","Hawking","Carlton",9,1927,"1","1927-04-30",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7133,"Frank","Irwin","Carlton",21,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7326,"Les","Johnson","Carlton",5,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7234,"Joe","Kelly","Carlton",7,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7328,"Tom","Kennedy","Carlton",31,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7137,"Charlie","McSwain","Carlton",3,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
3384,"Jack","Morrissey","Carlton",13,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
7235,"George","Styles","Carlton",19,1927,"1","1927-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",28000,"Carlton","Sydney",69,70
