"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2536,"Doug","Beasy","Carlton",17,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
9430,"Alex","Boyle","Carlton",6,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
1554,"John","Brown","Carlton",16,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
9213,"Don","Calder","Carlton",19,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
1620,"Bruce","Comben","Carlton",15,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
2842,"Vin","English","Carlton",14,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
9214,"Doug","Guy","Carlton",4,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
1781,"Ken","Hands","Carlton",1,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
9434,"Jack","Hosking","Carlton",28,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
1819,"Jack","Howell","Carlton",13,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
1835,"John","James","Carlton",10,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
3162,"Laurie","Kerr","Carlton",11,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
1989,"Jack","Mills","Carlton",9,1953,"1","1953-04-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
3359,"Bill","Milroy","Carlton",2,1953,"1","1953-04-18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",27198,"Carlton","Western Bulldogs",60,65
