"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2467,"Bill","Arch","Carlton",21,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2593,"Leo","Brereton","Carlton",6,1962,"1","1962-04-21",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2612,"Brian","Buckley","Carlton",4,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2654,"Tom","Carroll","Carlton",22,1962,"1","1962-04-21",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2710,"Ian","Collins","Carlton",19,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2708,"Gordon","Collis","Carlton",17,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2729,"Berkeley","Cox","Carlton",9,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2738,"Martin","Cross","Carlton",23,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2736,"Bob","Crowe","Carlton",14,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2794,"Graham","Donaldson","Carlton",13,1962,"1","1962-04-21",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2857,"Peter","Falconer","Carlton",36,1962,"1","1962-04-21",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
2932,"John","Gill","Carlton",12,1962,"1","1962-04-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Princes Park",41846,"Carlton","Geelong",88,127
