"ID","First.name","Surname","Playing.for","Jumper.No.","Season","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score"
2533,"Maurie","Beasy","Carlton",11,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
2562,"Hedley","Blackmore","Carlton",8,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
2591,"Ray","Brew","Carlton",26,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7128,"Ronnie","Byrne","Carlton",23,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
6834,"Maurie","Connell","Carlton",29,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7131,"Frank","Donoghue","Carlton",18,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
6994,"Harvey","Dunn","Carlton",16,1926,"1","1926-05-01",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7133,"Frank","Irwin","Carlton",21,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7234,"Joe","Kelly","Carlton",7,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
3179,"Bill","Koop","Carlton",4,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
6995,"Ernie","McAlpine","Carlton",28,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7136,"Harry","McPherson","Carlton",10,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
3384,"Jack","Morrissey","Carlton",13,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7007,"Fred","Mutch","Carlton",9,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7139,"Percy","Outram","Carlton",24,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
6996,"Jim","Robertson","Carlton",17,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
2239,"Harry","Vallence","Carlton",22,1926,"1","1926-05-01",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
3853,"Jim","Watson","Carlton",33,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
7113,"Fred","Brown","Hawthorn",7,1926,"1","1926-05-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenferrie Oval",16000,"Hawthorn","Carlton",50,70
